"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
1499, -1.000000000000165e+00, 5.000000000000000e+01, -2.038248554923725e-01, -4.076497109847448e-01, -6.527459328222497e-07, 0.000000000000000e+00, 0.000000000000000e+00
1500, -8.333333333334980e-01, 5.000000000000000e+01, -2.037250873421966e-01, -4.074501746843931e-01, -6.471007483700983e-07, 0.000000000000000e+00, 0.000000000000000e+00
1501, -6.666666666668315e-01, 5.000000000000000e+01, -2.037266290839196e-01, -4.074532581678390e-01, -6.397452614731061e-07, 0.000000000000000e+00, 0.000000000000000e+00
1502, -5.000000000001649e-01, 5.000000000000000e+01, -2.036119275213261e-01, -4.072238550426522e-01, -6.370981801738922e-07, 0.000000000000000e+00, 0.000000000000000e+00
1503, -3.333333333334982e-01, 5.000000000000000e+01, -2.037105546682458e-01, -4.074211093364914e-01, -6.286647766041128e-07, 0.000000000000000e+00, 0.000000000000000e+00
1504, -1.666666666668316e-01, 5.000000000000000e+01, -2.036051586766082e-01, -4.072103173532162e-01, -6.127851833321436e-07, 0.000000000000000e+00, 0.000000000000000e+00
1505, -1.649236303080670e-13, 5.000000000000000e+01, -2.034959305499908e-01, -4.069918610999816e-01, -6.069522280948490e-07, 0.000000000000000e+00, 0.000000000000000e+00
1506, 1.666666666665017e-01, 5.000000000000000e+01, -2.033752011939034e-01, -4.067504023878067e-01, -6.163596984093946e-07, 0.000000000000000e+00, 0.000000000000000e+00
1507, 3.333333333331684e-01, 5.000000000000000e+01, -2.035224426599251e-01, -4.070448853198500e-01, -6.153614347476949e-07, 0.000000000000000e+00, 0.000000000000000e+00
1508, 4.999999999998350e-01, 5.000000000000000e+01, -2.034444968076221e-01, -4.068889936152441e-01, -6.116235277785483e-07, 0.000000000000000e+00, 0.000000000000000e+00
1509, 6.666666666665017e-01, 5.000000000000000e+01, -2.035432312214428e-01, -4.070864624428855e-01, -6.156883667105104e-07, 0.000000000000000e+00, 0.000000000000000e+00
1510, 8.333333333331684e-01, 5.000000000000000e+01, -2.035479251911276e-01, -4.070958503822551e-01, -6.158595464251755e-07, 0.000000000000000e+00, 0.000000000000000e+00
1511, 9.999999999998350e-01, 5.000000000000000e+01, -2.036258061873630e-01, -4.072516123747258e-01, -6.143632714151197e-07, 0.000000000000000e+00, 0.000000000000000e+00
1512, 1.166666666666502e+00, 5.000000000000000e+01, -2.035038903360316e-01, -4.070077806720632e-01, -6.236312188089447e-07, 0.000000000000000e+00, 0.000000000000000e+00
1513, 1.333333333333168e+00, 5.000000000000000e+01, -2.035845008556688e-01, -4.071690017113375e-01, -6.367726354825975e-07, 0.000000000000000e+00, 0.000000000000000e+00
1514, 1.499999999999835e+00, 5.000000000000000e+01, -2.034828614363683e-01, -4.069657228727366e-01, -6.325646664681165e-07, 0.000000000000000e+00, 0.000000000000000e+00
1515, 1.666666666666502e+00, 5.000000000000000e+01, -2.033722109797169e-01, -4.067444219594338e-01, -6.289146766646835e-07, 0.000000000000000e+00, 0.000000000000000e+00
1516, 1.833333333333169e+00, 5.000000000000000e+01, -2.031657139567697e-01, -4.063314279135393e-01, -6.347311576505071e-07, 0.000000000000000e+00, 0.000000000000000e+00
1517, 1.999999999999835e+00, 5.000000000000000e+01, -2.031562159972719e-01, -4.063124319945437e-01, -6.401629819164039e-07, 0.000000000000000e+00, 0.000000000000000e+00
1518, 2.166666666666502e+00, 5.000000000000000e+01, -2.029966614038671e-01, -4.059933228077341e-01, -6.413940280032299e-07, 0.000000000000000e+00, 0.000000000000000e+00
1519, 2.333333333333168e+00, 5.000000000000000e+01, -2.029655629761939e-01, -4.059311259523876e-01, -6.425573147303005e-07, 0.000000000000000e+00, 0.000000000000000e+00
1520, 2.499999999999835e+00, 5.000000000000000e+01, -2.028879456231652e-01, -4.057758912463303e-01, -6.404341714933785e-07, 0.000000000000000e+00, 0.000000000000000e+00
1521, 2.666666666666501e+00, 5.000000000000000e+01, -2.029606061205479e-01, -4.059212122410957e-01, -6.322102068653488e-07, 0.000000000000000e+00, 0.000000000000000e+00
1522, 2.833333333333168e+00, 5.000000000000000e+01, -2.029124492496053e-01, -4.058248984992105e-01, -6.323801779852364e-07, 0.000000000000000e+00, 0.000000000000000e+00
1523, 2.999999999999834e+00, 5.000000000000000e+01, -2.030988998643254e-01, -4.061977997286507e-01, -6.274324018892199e-07, 0.000000000000000e+00, 0.000000000000000e+00
1524, 3.166666666666501e+00, 5.000000000000000e+01, -2.030190278151659e-01, -4.060380556303317e-01, -6.122472934524553e-07, 0.000000000000000e+00, 0.000000000000000e+00
1525, 3.333333333333167e+00, 5.000000000000000e+01, -2.029160359813655e-01, -4.058320719627308e-01, -6.094213438766925e-07, 0.000000000000000e+00, 0.000000000000000e+00
1526, 3.499999999999834e+00, 5.000000000000000e+01, -2.027977129281997e-01, -4.055954258563993e-01, -6.179119566503820e-07, 0.000000000000000e+00, 0.000000000000000e+00
1527, 3.666666666666500e+00, 5.000000000000000e+01, -2.029665718312310e-01, -4.059331436624619e-01, -6.151613744444090e-07, 0.000000000000000e+00, 0.000000000000000e+00
1528, 3.833333333333167e+00, 5.000000000000000e+01, -2.029052358482190e-01, -4.058104716964379e-01, -6.075697583913288e-07, 0.000000000000000e+00, 0.000000000000000e+00
1529, 3.999999999999833e+00, 5.000000000000000e+01, -2.030130207320903e-01, -4.060260414641805e-01, -6.118936355136136e-07, 0.000000000000000e+00, 0.000000000000000e+00
1530, 4.166666666666500e+00, 5.000000000000000e+01, -2.030046373563513e-01, -4.060092747127024e-01, -6.117575109680321e-07, 0.000000000000000e+00, 0.000000000000000e+00
1531, 4.333333333333167e+00, 5.000000000000000e+01, -2.030317942584355e-01, -4.060635885168710e-01, -6.112731552116525e-07, 0.000000000000000e+00, 0.000000000000000e+00
1532, 4.499999999999834e+00, 5.000000000000000e+01, -2.028733890318221e-01, -4.057467780636441e-01, -6.175325365380059e-07, 0.000000000000000e+00, 0.000000000000000e+00
1533, 4.666666666666501e+00, 5.000000000000000e+01, -2.029688726174788e-01, -4.059377452349575e-01, -6.200653764980331e-07, 0.000000000000000e+00, 0.000000000000000e+00
1534, 4.833333333333168e+00, 5.000000000000000e+01, -2.029244143005717e-01, -4.058488286011434e-01, -6.066491693962633e-07, 0.000000000000000e+00, 0.000000000000000e+00
1535, 4.999999999999835e+00, 5.000000000000000e+01, -2.029343763151687e-01, -4.058687526303373e-01, -5.968066735131170e-07, 0.000000000000000e+00, 0.000000000000000e+00
1536, 5.166666666666502e+00, 5.000000000000000e+01, -2.028279025207817e-01, -4.056558050415633e-01, -6.031939797502817e-07, 0.000000000000000e+00, 0.000000000000000e+00
1537, 5.333333333333169e+00, 5.000000000000000e+01, -2.029248446394921e-01, -4.058496892789841e-01, -6.096831755632115e-07, 0.000000000000000e+00, 0.000000000000000e+00
1538, 5.499999999999836e+00, 5.000000000000000e+01, -2.028324555885433e-01, -4.056649111770865e-01, -6.100771336457726e-07, 0.000000000000000e+00, 0.000000000000000e+00
1539, 5.666666666666503e+00, 5.000000000000000e+01, -2.028358093984927e-01, -4.056716187969853e-01, -6.183699269034703e-07, 0.000000000000000e+00, 0.000000000000000e+00
1540, 5.833333333333170e+00, 5.000000000000000e+01, -2.027229446989843e-01, -4.054458893979684e-01, -6.193969027036187e-07, 0.000000000000000e+00, 0.000000000000000e+00
1541, 5.999999999999837e+00, 5.000000000000000e+01, -2.027208994231337e-01, -4.054417988462672e-01, -6.120954320960950e-07, 0.000000000000000e+00, 0.000000000000000e+00
1542, 6.166666666666504e+00, 5.000000000000000e+01, -2.026361981477885e-01, -4.052723962955768e-01, -6.084066269584307e-07, 0.000000000000000e+00, 0.000000000000000e+00
1543, 6.333333333333171e+00, 5.000000000000000e+01, -2.027744329090181e-01, -4.055488658180360e-01, -6.004024548123073e-07, 0.000000000000000e+00, 0.000000000000000e+00
1544, 6.499999999999837e+00, 5.000000000000000e+01, -2.027350196209332e-01, -4.054700392418662e-01, -5.927403143914593e-07, 0.000000000000000e+00, 0.000000000000000e+00
1545, 6.666666666666504e+00, 5.000000000000000e+01, -2.027550320250742e-01, -4.055100640501482e-01, -5.968195665658430e-07, 0.000000000000000e+00, 0.000000000000000e+00
1546, 6.833333333333171e+00, 5.000000000000000e+01, -2.027074190000953e-01, -4.054148380001905e-01, -6.005006545545261e-07, 0.000000000000000e+00, 0.000000000000000e+00
1547, 6.999999999999838e+00, 5.000000000000000e+01, -2.027486061317140e-01, -4.054972122634279e-01, -5.876956659401392e-07, 0.000000000000000e+00, 0.000000000000000e+00
1548, 7.166666666666505e+00, 5.000000000000000e+01, -2.024864762544333e-01, -4.049729525088665e-01, -5.857603621332760e-07, 0.000000000000000e+00, 0.000000000000000e+00
1549, 7.333333333333172e+00, 5.000000000000000e+01, -2.024763936802590e-01, -4.049527873605179e-01, -6.046991639045386e-07, 0.000000000000000e+00, 0.000000000000000e+00
1550, 7.499999999999839e+00, 5.000000000000000e+01, -2.024094061644279e-01, -4.048188123288556e-01, -6.138846488437621e-07, 0.000000000000000e+00, 0.000000000000000e+00
1551, 7.666666666666506e+00, 5.000000000000000e+01, -2.024328264694580e-01, -4.048656529389158e-01, -6.108274764620863e-07, 0.000000000000000e+00, 0.000000000000000e+00
1552, 7.833333333333173e+00, 5.000000000000000e+01, -2.023166247043875e-01, -4.046332494087750e-01, -6.131497137445029e-07, 0.000000000000000e+00, 0.000000000000000e+00
1553, 7.999999999999840e+00, 5.000000000000000e+01, -2.024660602627576e-01, -4.049321205255151e-01, -6.107249520003611e-07, 0.000000000000000e+00, 0.000000000000000e+00
1554, 8.166666666666506e+00, 5.000000000000000e+01, -2.023987780067205e-01, -4.047975560134408e-01, -6.102921185973752e-07, 0.000000000000000e+00, 0.000000000000000e+00
1555, 8.333333333333172e+00, 5.000000000000000e+01, -2.024859715110844e-01, -4.049719430221686e-01, -6.204078579303629e-07, 0.000000000000000e+00, 0.000000000000000e+00
1556, 8.499999999999838e+00, 5.000000000000000e+01, -2.024787969065059e-01, -4.049575938130116e-01, -6.259398388013546e-07, 0.000000000000000e+00, 0.000000000000000e+00
1557, 8.666666666666504e+00, 5.000000000000000e+01, -2.026261449101679e-01, -4.052522898203356e-01, -6.213127300822673e-07, 0.000000000000000e+00, 0.000000000000000e+00
1558, 8.833333333333171e+00, 5.000000000000000e+01, -2.025085075068025e-01, -4.050170150136049e-01, -6.133642747517824e-07, 0.000000000000000e+00, 0.000000000000000e+00
1559, 8.999999999999837e+00, 5.000000000000000e+01, -2.025290344002072e-01, -4.050580688004143e-01, -6.193008886329684e-07, 0.000000000000000e+00, 0.000000000000000e+00
1560, 9.166666666666503e+00, 5.000000000000000e+01, -2.024968136451283e-01, -4.049936272902564e-01, -6.212915319728674e-07, 0.000000000000000e+00, 0.000000000000000e+00
1561, 9.333333333333169e+00, 5.000000000000000e+01, -2.025904989734162e-01, -4.051809979468322e-01, -6.177097797630280e-07, 0.000000000000000e+00, 0.000000000000000e+00
1562, 9.499999999999835e+00, 5.000000000000000e+01, -2.025233507888988e-01, -4.050467015777975e-01, -6.157033491593682e-07, 0.000000000000000e+00, 0.000000000000000e+00
1563, 9.666666666666501e+00, 5.000000000000000e+01, -2.026393967838304e-01, -4.052787935676606e-01, -6.147377514551894e-07, 0.000000000000000e+00, 0.000000000000000e+00
1564, 9.833333333333167e+00, 5.000000000000000e+01, -2.025842212867837e-01, -4.051684425735674e-01, -6.142940442816754e-07, 0.000000000000000e+00, 0.000000000000000e+00
1565, 9.999999999999833e+00, 5.000000000000000e+01, -2.026574238062394e-01, -4.053148476124787e-01, -6.198941376185593e-07, 0.000000000000000e+00, 0.000000000000000e+00
1566, 1.016666666666650e+01, 5.000000000000000e+01, -2.025876952230077e-01, -4.051753904460152e-01, -6.189405083380333e-07, 0.000000000000000e+00, 0.000000000000000e+00
1567, 1.033333333333317e+01, 5.000000000000000e+01, -2.026057383426841e-01, -4.052114766853681e-01, -6.008082067214690e-07, 0.000000000000000e+00, 0.000000000000000e+00
1568, 1.049999999999983e+01, 5.000000000000000e+01, -2.023446164533725e-01, -4.046892329067450e-01, -5.958762510236978e-07, 0.000000000000000e+00, 0.000000000000000e+00
1569, 1.066666666666650e+01, 5.000000000000000e+01, -2.023941385345580e-01, -4.047882770691159e-01, -6.070127085419276e-07, 0.000000000000000e+00, 0.000000000000000e+00
1570, 1.083333333333316e+01, 5.000000000000000e+01, -2.023942195896181e-01, -4.047884391792360e-01, -6.102514423069590e-07, 0.000000000000000e+00, 0.000000000000000e+00
1571, 1.099999999999983e+01, 5.000000000000000e+01, -2.024626676153841e-01, -4.049253352307681e-01, -6.098583820846373e-07, 0.000000000000000e+00, 0.000000000000000e+00
1572, 1.116666666666650e+01, 5.000000000000000e+01, -2.023422674180812e-01, -4.046845348361623e-01, -6.177786097183911e-07, 0.000000000000000e+00, 0.000000000000000e+00
1573, 1.133333333333316e+01, 5.000000000000000e+01, -2.024311558962154e-01, -4.048623117924308e-01, -6.212222822930714e-07, 0.000000000000000e+00, 0.000000000000000e+00
1574, 1.149999999999983e+01, 5.000000000000000e+01, -2.022835324395021e-01, -4.045670648790041e-01, -6.180250841322206e-07, 0.000000000000000e+00, 0.000000000000000e+00
1575, 1.166666666666649e+01, 5.000000000000000e+01, -2.022697397766586e-01, -4.045394795533171e-01, -6.258030938888422e-07, 0.000000000000000e+00, 0.000000000000000e+00
1576, 1.183333333333316e+01, 5.000000000000000e+01, -2.022177891624629e-01, -4.044355783249258e-01, -6.316632884982376e-07, 0.000000000000000e+00, 0.000000000000000e+00
1577, 1.199999999999983e+01, 5.000000000000000e+01, -2.023147740132564e-01, -4.046295480265127e-01, -6.267428215576608e-07, 0.000000000000000e+00, 0.000000000000000e+00
1578, 1.216666666666649e+01, 5.000000000000000e+01, -2.021637576878527e-01, -4.043275153757053e-01, -6.219865856396663e-07, 0.000000000000000e+00, 0.000000000000000e+00
1579, 1.233333333333316e+01, 5.000000000000000e+01, -2.021170701170111e-01, -4.042341402340221e-01, -6.298415080668569e-07, 0.000000000000000e+00, 0.000000000000000e+00
1580, 1.249999999999982e+01, 5.000000000000000e+01, -2.020275341414314e-01, -4.040550682828628e-01, -6.333624037981535e-07, 0.000000000000000e+00, 0.000000000000000e+00
1581, 1.266666666666649e+01, 5.000000000000000e+01, -2.020396571115472e-01, -4.040793142230943e-01, -6.319040701675187e-07, 0.000000000000000e+00, 0.000000000000000e+00
1582, 1.283333333333316e+01, 5.000000000000000e+01, -2.019207310535145e-01, -4.038414621070288e-01, -6.335187303960503e-07, 0.000000000000000e+00, 0.000000000000000e+00
1583, 1.299999999999982e+01, 5.000000000000000e+01, -2.019767817384480e-01, -4.039535634768959e-01, -6.315163013504262e-07, 0.000000000000000e+00, 0.000000000000000e+00
1584, 1.316666666666649e+01, 5.000000000000000e+01, -2.018807737194992e-01, -4.037615474389983e-01, -6.280954832892448e-07, 0.000000000000000e+00, 0.000000000000000e+00
1585, 1.333333333333315e+01, 5.000000000000000e+01, -2.019516281469110e-01, -4.039032562938218e-01, -6.267920141913362e-07, 0.000000000000000e+00, 0.000000000000000e+00
1586, 1.349999999999982e+01, 5.000000000000000e+01, -2.019201286890774e-01, -4.038402573781547e-01, -6.216351735384463e-07, 0.000000000000000e+00, 0.000000000000000e+00
1587, 1.366666666666649e+01, 5.000000000000000e+01, -2.020027125617569e-01, -4.040054251235137e-01, -6.020429593423068e-07, 0.000000000000000e+00, 0.000000000000000e+00
1588, 1.383333333333315e+01, 5.000000000000000e+01, -2.017714613339222e-01, -4.035429226678443e-01, -5.983836284224961e-07, 0.000000000000000e+00, 0.000000000000000e+00
1589, 1.399999999999982e+01, 5.000000000000000e+01, -2.018368094173757e-01, -4.036736188347513e-01, -6.122243558595636e-07, 0.000000000000000e+00, 0.000000000000000e+00
1590, 1.416666666666648e+01, 5.000000000000000e+01, -2.018462090818212e-01, -4.036924181636423e-01, -6.164865023982460e-07, 0.000000000000000e+00, 0.000000000000000e+00
1591, 1.433333333333315e+01, 5.000000000000000e+01, -2.019405411865605e-01, -4.038810823731208e-01, -6.158304196929244e-07, 0.000000000000000e+00, 0.000000000000000e+00
1592, 1.449999999999982e+01, 5.000000000000000e+01, -2.018379552405091e-01, -4.036759104810180e-01, -6.233213572418028e-07, 0.000000000000000e+00, 0.000000000000000e+00
1593, 1.466666666666648e+01, 5.000000000000000e+01, -2.019491940998500e-01, -4.038983881996999e-01, -6.270552367272385e-07, 0.000000000000000e+00, 0.000000000000000e+00
1594, 1.483333333333315e+01, 5.000000000000000e+01, -2.018120931072893e-01, -4.036241862145784e-01, -6.240125969613135e-07, 0.000000000000000e+00, 0.000000000000000e+00
1595, 1.499999999999982e+01, 5.000000000000000e+01, -2.017993452262047e-01, -4.035986904524094e-01, -6.331282986642283e-07, 0.000000000000000e+00, 0.000000000000000e+00
1596, 1.516666666666648e+01, 5.000000000000000e+01, -2.017379955573698e-01, -4.034759911147394e-01, -6.387401289901066e-07, 0.000000000000000e+00, 0.000000000000000e+00
1597, 1.533333333333315e+01, 5.000000000000000e+01, -2.018214872341480e-01, -4.036429744682959e-01, -6.326290140016850e-07, 0.000000000000000e+00, 0.000000000000000e+00
1598, 1.549999999999981e+01, 5.000000000000000e+01, -2.016776127458443e-01, -4.033552254916885e-01, -6.276519270824894e-07, 0.000000000000000e+00, 0.000000000000000e+00
1599, 1.566666666666648e+01, 5.000000000000000e+01, -2.016995504242101e-01, -4.033991008484200e-01, -6.305549184886688e-07, 0.000000000000000e+00, 0.000000000000000e+00
1600, 1.583333333333315e+01, 5.000000000000000e+01, -2.016723571336026e-01, -4.033447142672051e-01, -6.297121860299161e-07, 0.000000000000000e+00, 0.000000000000000e+00
1601, 1.599999999999981e+01, 5.000000000000000e+01, -2.017954493936822e-01, -4.035908987873643e-01, -6.233368014425070e-07, 0.000000000000000e+00, 0.000000000000000e+00
1602, 1.616666666666648e+01, 5.000000000000000e+01, -2.017691566287057e-01, -4.035383132574114e-01, -6.222068452543833e-07, 0.000000000000000e+00, 0.000000000000000e+00
1603, 1.633333333333315e+01, 5.000000000000000e+01, -2.019625325658919e-01, -4.039250651317837e-01, -6.178152290456983e-07, 0.000000000000000e+00, 0.000000000000000e+00
1604, 1.649999999999982e+01, 5.000000000000000e+01, -2.019593671840214e-01, -4.039187343680427e-01, -6.115021958447577e-07, 0.000000000000000e+00, 0.000000000000000e+00
